plant_id_eia,generator_id,prime_mover_code,duct_burners,operating_date,topping_bottoming_code,solid_fuel_gasification,pulverized_coal_tech,fluidized_bed_tech,subcritical_tech,supercritical_tech,ultrasupercritical_tech,stoker_tech,other_combustion_tech,heat_bypass_recovery,rto_iso_lmp_node_id,rto_iso_location_wholesale_reporting_id,associated_combined_heat_power,original_planned_operating_date,operating_switch,previously_canceled
55077,ED03,CA,True,2000-05-01,X,False,False,False,False,False,False,False,False,False,mrchnt13_7_n002,mrchnt13_7_n002,False,,,False
55077,ED02,CT,False,2000-05-01,X,False,False,False,False,False,False,False,False,False,mrchnt2_7_n001,mrchnt2_7_n001,False,,,False
55077,ED01,CT,False,2000-05-01,X,False,False,False,False,False,False,False,False,False,mrchnt13_7_n001,mrchnt13_7_n001,False,,,False
55076,RHGF,ST,False,2001-04-01,X,False,False,True,True,False,False,False,False,False,nan,nan,False,,,False
55075,ST01,CA,True,2001-08-01,T,False,False,False,False,False,False,False,False,False,eai.pbenrgy_st,eai.pbenrgy_st,True,,,False
55075,CT01,CT,False,2001-08-01,T,False,False,False,False,False,False,False,False,False,eai.pbenrgy_ct,eai.pbenrgy_ct,True,,,False
55074,GEN2,IC,False,1997-06-01,X,False,False,False,False,False,False,False,False,False,penelec 50776,penelec 50776,False,,,False
55074,GEN1,IC,False,1997-05-01,X,False,False,False,False,False,False,False,False,False,penelec 50776,penelec 50776,False,,,False
55068,GEN3,CA,False,2000-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55068,GEN2,CT,False,2000-05-01,X,False,False,False,False,False,False,False,False,False,un.graham 18.0ms1b(40339),un.graham 18.0ms1b(40339),False,,,False
55068,GEN1,CT,False,2000-05-01,X,False,False,False,False,False,False,False,False,False,un.graham 18.0ms1a(40338),un.graham 18.0ms1a(40338),False,,,False
55067,GEN6,IC,False,2010-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55067,GEN5,IC,False,2010-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55067,GEN4,IC,False,2010-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55067,GEN3,GT,False,1997-01-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55067,GEN2,GT,False,1997-01-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55067,GEN1,GT,False,1997-01-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55066,TG18,ST,False,1998-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55065,GEN3,CA,True,2000-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55065,GEN2,CT,False,1999-06-01,X,False,False,False,False,False,False,False,False,True,nan,nan,False,,,False
55065,GEN1,CT,False,1999-06-01,X,False,False,False,False,False,False,False,False,True,nan,nan,False,,,False
55064,UNT2B,GT,False,2005-11-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55064,UNT2,GT,False,1999-06-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55064,UNT1,GT,False,1999-06-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55063,STG3,CA,True,2000-08-01,X,False,False,False,False,False,False,False,False,False,sme.batesv_3,nan,False,,,False
55063,STG2,CA,True,2000-08-01,X,False,False,False,False,False,False,False,False,False,sme.batesv_2,nan,False,,,False
55063,STG1,CA,True,2000-08-01,X,False,False,False,False,False,False,False,False,False,sme.batesv_1,nan,False,,,False
55063,CTG4,CT,False,,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55063,CTG3,CT,False,2000-08-01,X,False,False,False,False,False,False,False,False,False,sme.batesv_3,nan,False,,,False
55063,CTG2,CT,False,2000-08-01,X,False,False,False,False,False,False,False,False,False,sme.batesv_2,nan,False,,,False
55063,CTG1,CT,False,2000-08-01,X,False,False,False,False,False,False,False,False,False,sme.batesv_1,nan,False,,,False
55062,STG1,CA,True,2000-05-01,X,False,False,False,False,False,False,False,False,False,ftr_cc1 (ercot),ftrcc1,False,,,False
55062,GTG3,CT,False,2000-05-01,X,False,False,False,False,False,False,False,False,False,ftr_cc1 (ercot),frtcc1,False,,,False
55062,GTG2,CT,False,2000-05-01,X,False,False,False,False,False,False,False,False,False,ftr_cc1 (ercot),ftrcc1,False,,,False
55062,GTG1,CT,False,2000-05-01,X,False,False,False,False,False,False,False,False,False,ftr_cc1 (ercot),ftrcc1,False,,,False
55061,GTG6,GT,False,2002-06-01,X,False,False,False,False,False,False,False,False,False,soco,soco,False,,,False
55061,GTG5,GT,False,2002-06-01,X,False,False,False,False,False,False,False,False,False,soco,soco,False,,,False
55061,GTG4,GT,False,2002-06-01,X,False,False,False,False,False,False,False,False,False,soco,soco,False,,,False
55061,GTG3,GT,False,2001-06-01,X,False,False,False,False,False,False,False,False,False,soco,soco,False,,,False
55061,GTG2,GT,False,2001-08-01,X,False,False,False,False,False,False,False,False,False,soco,soco,False,,,False
55061,GTG1,GT,False,2001-06-01,X,False,False,False,False,False,False,False,False,False,soco,soco,False,,,False
55054,GEN2,GT,False,2000-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55054,3,GT,False,1999-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55054,1,GT,False,1999-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55053,671,IC,False,2002-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55053,667,IC,False,2001-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55053,666,IC,False,2001-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55053,658,IC,False,2001-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55053,657,IC,False,2001-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55053,656,IC,False,2001-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55053,655,IC,False,2001-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55053,654,IC,False,2000-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55053,327,IC,False,1958-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55053,326,IC,False,1958-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55053,325,IC,False,1958-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55053,324,IC,False,1958-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55053,2723,IC,False,2009-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55053,17,IC,False,2013-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55053,16,IC,False,2013-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55053,15,IC,False,2013-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55053,14,IC,False,2013-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55052,GN410,IC,False,2017-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55052,623,IC,False,1986-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55052,622,IC,False,1986-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55052,621,IC,False,1981-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55052,620,IC,False,1981-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55051,X775,GT,False,1997-05-01,T,False,False,False,False,False,False,False,False,False,,,True,,,False
55051,X774,GT,False,1997-05-01,T,False,False,False,False,False,False,False,False,False,,,True,,,False
55051,X773,GT,False,1997-05-01,T,False,False,False,False,False,False,False,False,False,,,True,,,False
55049,GEN1,ST,False,1999-01-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55048,UNT4,CA,False,,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55048,UNT3,CT,False,,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55048,UNT2,CA,,2000-06-01,X,False,False,False,False,False,False,False,False,False,1226,nan,False,,,False
55048,UNT1,CT,False,2000-03-01,X,False,False,False,False,False,False,False,False,False,1226,nan,False,,,False
55047,STG2,CA,False,2000-06-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55047,STG1,CA,False,1998-06-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55047,CTG3,CT,False,2000-06-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55047,CTG2,CT,False,2000-06-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55047,CTG1,CT,False,1998-06-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55046,GEN3,IC,False,1993-11-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55046,GEN2,IC,False,1993-11-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55046,GEN1,IC,False,1993-11-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55044,STG1,ST,False,1996-06-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55043,ST1,CA,False,1998-07-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55043,GT1,CT,False,1998-07-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55042,GEN3,CA,False,1999-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55042,GEN2,CT,False,1998-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55042,GEN1,CT,False,1998-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55041,GEN2,CS,False,1999-09-01,X,False,False,False,False,False,False,False,False,False,un.berk_pwr21 berk(1086),un.berk_pwr21 berk(1086),False,,,False
55040,ST1,CA,False,1997-12-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55040,CT2,CT,False,1998-02-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55040,CT1,CT,False,1997-10-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55039,GT1,GT,False,2000-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55037,GTO1,GT,False,1995-07-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55036,GEN1,GT,False,1996-06-01,T,False,False,False,False,False,False,False,,False,nan,nan,True,,,False
55035,GEN2,IC,False,1995-05-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55035,GEN1,IC,False,1995-05-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55034,0002,ST,False,2004-10-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55034,0001,ST,False,1980-08-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55033,6102,IC,False,1985-04-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55033,6101,IC,False,1985-04-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55033,6013,IC,False,2001-07-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55031,CT03,GT,False,2000-07-01,T,False,False,False,False,False,False,False,False,False,13705,13705,True,,,False
55031,CT02,GT,False,1999-11-01,T,False,False,False,False,False,False,False,False,False,13704,13704,True,,,False
55031,CT01,GT,False,1999-10-01,T,False,False,False,False,False,False,False,False,False,13703,13703,True,,,False
55029,CT01,GT,False,1999-06-01,X,False,False,False,False,False,False,False,False,False,wps.depere,wps.depere,False,,,False
55027,953,IC,False,1987-05-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55027,952,IC,False,1987-05-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55027,951,IC,False,1987-05-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55026,UNT1,CS,False,1999-05-01,X,False,False,False,False,False,False,False,False,False,un.dighton 115 digh,un.dighton 115 digh,False,,,False
55025,GEN2,GT,False,1986-04-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55025,GEN1,GT,False,1986-04-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55015,GEN4,GT,False,2000-12-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55015,GEN3,GT,False,1997-10-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55015,GEN2,GT,False,1997-09-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55015,GEN1,GT,False,1997-08-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55014,GEN3,GT,False,1998-03-01,X,False,False,False,False,False,False,False,False,False,zonal,zonal,False,,,False
55014,GEN2,GT,False,1996-05-01,X,False,False,False,False,False,False,False,False,False,zonal,zonal,False,,,False
55014,GEN1,GT,False,1996-05-01,X,False,False,False,False,False,False,False,False,False,zonal,zonal,False,,,False
55011,STG1,CA,True,1997-09-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55011,CTG1,CT,False,1997-09-01,T,False,False,False,False,False,False,False,False,False,wec.univ130,wec.univ130,True,,,False
55010,STG1,CA,True,1997-10-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55010,CTG1,CT,False,1997-10-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
55009,GEN1,HY,False,1987-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55007,UW4,HY,False,1983-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55007,UW3,HY,False,1983-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55007,UW2,HY,False,1983-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55007,UW1,HY,False,1983-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55007,UE5,HY,False,1997-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55007,LS5,HY,False,1985-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55007,LS4,HY,False,1985-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55007,LS3,HY,False,1985-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55007,LS2,HY,False,1985-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55007,LS1,HY,False,1985-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55006,UNT3,IC,False,2016-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55006,UNT2,IC,False,1996-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55006,UNT1,IC,False,1996-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55005,2,IC,False,1996-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55005,1,IC,False,1996-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55004,2,IC,False,1996-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55004,1,IC,False,1996-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55002,02,IC,False,1995-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
55002,01,IC,False,1995-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54998,1430,ST,False,1987-02-01,B,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54998,1420,ST,False,1987-03-01,B,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54998,1410,ST,False,1987-10-01,B,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54996,4100,ST,False,1996-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54995,17TG,ST,False,1996-05-01,B,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54989,GEN9,IC,False,2010-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54989,GEN8,IC,False,2010-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54989,GEN7,IC,False,2003-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54989,GEN6,IC,False,2003-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54989,GEN5,IC,False,1998-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54989,GEN4,IC,False,1998-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54989,GEN3,IC,False,1998-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54989,GEN2,IC,False,1998-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54989,GEN1,IC,False,1998-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54987,FM01,IC,False,1996-04-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54985,P83,ST,False,1986-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54985,GEN9,IC,False,2002-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54985,GEN8,IC,False,1997-10-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54985,GEN7,IC,False,1997-10-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54985,GEN5,IC,False,1996-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54985,GEN3,IC,False,2002-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54985,GEN2,IC,False,1995-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54985,GEN1,IC,False,1995-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54984,UNT2,GT,False,2017-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54984,UNT1,GT,False,1996-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54981,TOM,HY,False,1982-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54981,NONO,HY,False,1982-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54981,GILD,HY,False,1982-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54981,GILA,HY,False,1982-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54981,C-C,HY,False,1982-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54981,C-AB,HY,False,1982-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54981,ALBD,HY,False,1982-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54981,ALBA,HY,False,1999-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54980,UNT9,IC,False,2006-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54980,UNT8,IC,False,2006-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54980,UNT7,IC,False,2006-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54980,UNT6,IC,False,1997-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54980,UNT5,IC,False,1997-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54980,UNT4,IC,False,1997-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54980,UNT3,IC,False,1997-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54980,UNT2,IC,False,1997-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54980,UNT12,IC,False,2006-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54980,UNT11,IC,False,2006-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54980,UNT10,IC,False,2006-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54980,UNT1,IC,False,1997-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54979,WIND,WT,False,1998-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54975,01,GT,False,1996-12-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54974,UNT2,ST,False,1993-10-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54974,UNT1,ST,False,1993-10-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54969,5,HY,False,1925-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54969,4,HY,False,1925-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54969,3,HY,False,1925-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54969,2,HY,False,1925-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54969,1,HY,False,1925-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54968,5824,IC,False,2000-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54968,0386,IC,False,1995-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54968,0385,IC,False,1995-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54967,7906,IC,False,1995-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54965,EACTG,ST,False,2017-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54965,DCTG,ST,False,1935-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54965,DCT,ST,False,1935-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54965,ACTG,ST,False,1968-01-01,T,False,False,False,,False,False,,False,False,nan,nan,True,,,False
54962,UN79,IC,False,1968-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54962,UN78,IC,False,1968-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54962,UN77,IC,False,1968-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54962,UN76,IC,False,1955-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54962,UN75,IC,False,1987-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54962,UN74,IC,False,1987-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54962,UN73,IC,False,1973-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54956,II-4,IC,False,2007-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54956,II-3,IC,False,2007-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54956,II-2,IC,False,2007-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54956,II-1,IC,False,2007-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54956,I-4,IC,False,1999-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54956,I-3,IC,False,1999-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54956,I-2,IC,False,1999-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54956,I-1,IC,False,1999-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54953,GEN2,HY,False,1995-11-01,X,False,False,False,False,False,False,False,False,False,f,f,False,,,False
54953,GEN1,HY,False,1995-11-01,X,False,False,False,False,False,False,False,False,False,f,f,False,,,False
54951,EG3,IC,False,1988-08-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54951,EG2,IC,False,1988-08-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54951,EG1,IC,False,1988-08-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54950,STG1,CA,True,2012-12-01,B,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54950,CTG1,CT,False,2012-12-01,T,False,False,False,False,False,False,False,False,True,nan,nan,True,,,False
54945,NO 6,ST,False,1988-07-01,X,False,False,False,False,False,False,False,False,False,,nan,False,,,False
54945,NO 5,ST,False,1988-07-01,X,False,False,False,False,False,False,False,False,False,,nan,False,,,False
54939,UNT4,IC,False,2011-07-01,X,False,False,False,False,False,False,False,False,False,nspc,nspc,False,,,False
54939,UNT3,IC,False,1994-05-01,X,False,False,False,False,False,False,False,False,False,nspc,nspc,False,,,False
54939,UNT2,IC,False,1994-05-01,X,False,False,False,False,False,False,False,False,False,nspc,nspc,False,,,False
54939,UNT1,IC,False,1994-05-01,X,False,False,False,False,False,False,False,False,False,nspc,nspc,False,,,False
54937,SB1,IC,False,1985-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54937,8187,IC,False,1999-07-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54937,1121,IC,False,1994-07-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54937,1120,IC,False,1994-07-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54937,1119,IC,False,1994-07-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54937,1118,IC,False,1994-07-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54936,03,GT,False,1987-01-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54934,NO 7,IC,False,1996-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54934,NO 6,IC,False,1996-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54934,NO 5,IC,False,1996-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54934,NO 4,IC,False,1995-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54934,NO 3,IC,False,1995-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54934,NO 2,IC,False,1995-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54934,NO 1,IC,False,1995-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54933,GEN1,GT,False,1995-02-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
54932,GEN2,IC,False,1994-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54932,GEN1,IC,False,1994-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54931,WGN1,WT,False,1994-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54930,5500,IC,False,1995-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54930,5400,IC,False,1995-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54930,5300,IC,False,1995-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54930,5200,IC,False,1995-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54930,5100,IC,False,1995-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54929,6113,IC,False,2007-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54929,6112,IC,False,2003-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54929,6111,IC,False,1995-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54929,6110,IC,False,1995-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54927,3,IC,False,1965-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54927,2,IC,False,1965-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54927,1,IC,False,1965-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
54926,II-4,IC,False,2007-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
